Microchip Technology,USB3320C-EZK-TR,5239,1,7.1284,10,6.1096,100,5.7345,1000,5.5487,10000,5.5487
Microchip Technology,USB3320C-EZK,3000,1,,10,,100,,1000,,10000,
Microchip Tech,USB3317C-CP-TR,3000,1,2.9791,10,2.2235,100,1.9458,1000,1.8538,10000,1.8538
Microchip Technology,USB3317C-CP-TR,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB3315C-CP-TR,4782,1,2.1405,10,1.5599,100,1.3471,1000,1.2768,10000,1.2768
Microchip Technology,USB3300-EZK-TR,3000,1,6.2935,10,4.5804,100,3.951,1000,3.7418,10000,3.7418
Microchip Technology,USB3300-EZK,3000,1,,10,,100,,1000,,10000,
Microchip Tech,USB3280-AEZG,3000,1,1.4589,10,1.0676,100,0.9233,1000,0.8764,10000,0.8764
Microchip Technology,USB3280-AEZG,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2642-I/ML,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2640I-HZH-02,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2534I-1080AEN,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2532I-1080AEN,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2514-HZH,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2514BT-I/M2,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2514BI-AEZG-TR,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2514BI-AEZG,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2514B-I/M2,3000,1,17.2322,10,12.7258,100,11.0704,1000,10.5204,10000,10.5204
Microchip Technology,USB2514B-AEZG,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2514B-AEZC-TR,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2514B-AEZC,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2514B/M2,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2513BI-AEZG,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2513B-I/M2,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2513B-AEZC-TR,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2512B/M2,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2504A-JT,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2422-I/MJ,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2422/MJ,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2412-DZK-TR,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2412-DZK,3000,1,2.0738,10,2.0215,100,1.9494,1000,1.5437,10000,1.5437
Microchip Technology,USB2244I-AEZG-06,3000,1,,10,,100,,1000,,10000,
Microchip Technology,USB2241-AEZG-06,3000,1,2.6418,10,2.0396,100,1.9692,1000,1.9692,10000,1.9692
Vishay Semiconductor Diodes Division,US1M-E3/61T,87485,1,0.0851,10,0.0851,100,0.0627,1000,0.0544,10000,0.0517
High Diode,US1M,3000,1,,10,,100,,1000,,10000,
LITEON,US1M,3000,1,,10,,100,,1000,,10000,
Slkor(SLKORMICRO Elec.),US1M,3000,1,,10,,100,,1000,,10000,
TWGMC,US1M,3000,1,,10,,100,,1000,,10000,
Diodes Incorporated,US1J-13-F,7360,1,0.1043,10,0.1043,100,0.0803,1000,0.0714,10000,0.0685
Vishay Semiconductor Diodes Division,US1GHE3_A/I,3000,1,,10,,100,,1000,,10000,
Nichicon,URZ1C330MDD1TD,3000,1,,10,,100,,1000,,10000,
Nichicon,UPW2A4R7MDD,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,UPSD3254A-40U6,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,UPSD3212C-40U6,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,UPSD3212C-40T6,3000,1,,10,,100,,1000,,10000,
Microsemi Corporation,UPS840E3/TR13,3000,1,,10,,100,,1000,,10000,
Renesas Electronics America,UPD78F9202MA-CAC-A,3000,1,0.6283,10,0.4545,100,0.3908,1000,0.3684,10000,0.3684
Renesas Electronics America,UPD78F9177AGB-8ES-A,3000,1,,10,,100,,1000,,10000,
Renesas Electronics America,UPD78F0526AGB-GAG-AX,3000,1,,10,,100,,1000,,10000,
Renesas Electronics America,UPD78F0511AGB-GAF-AX,3000,1,,10,,100,,1000,,10000,
ROHM Semicon,UMX1NTN,3000,1,,10,,100,,1000,,10000,
ROHM Semiconductor,UMX1NTN,3000,1,,10,,100,,1000,,10000,
ROHM Semicon,UMX18NTN,3000,1,,10,,100,,1000,,10000,
ROHM Semiconductor,UMX18NTN,3000,1,,10,,100,,1000,,10000,
Nichicon,UMT1H100MDD,3000,1,,10,,100,,1000,,10000,
Taiyo Yuden,UMK325AB7106KMHP,108275,1,0.1764,10,0.1367,100,0.1221,1000,0.1173,10000,0.1173
Taiyo Yuden,UMK316BBJ106KL-T,135865,1,0.0737,10,0.0737,100,0.0549,1000,0.048,10000,0.0457
Taiyo Yuden,UMK316ABJ475KD-T,3000,1,,10,,100,,1000,,10000,
Taiyo Yuden,UMK212BB7225MG-T,3000,1,,10,,100,,1000,,10000,
Taiyo Yuden,UMK212B7105KGHT,3000,1,,10,,100,,1000,,10000,
Taiyo Yuden,UMK107CH100DZ-T,3000,1,,10,,100,,1000,,10000,
Taiyo Yuden,UMK107AB7105KA-T,3000,1,,10,,100,,1000,,10000,
Taiyo Yuden,UMK105CG221JVHF,9800,1,0.0053,10,0.0053,100,0.0053,1000,0.0041,10000,0.0036
Taiyo Yuden,UMK105CG102JV-F,9500,1,0.0031,10,0.0031,100,0.0031,1000,0.0023,10000,0.0019
Taiyo Yuden,UMK105CG101JV-F,3000,1,,10,,100,,1000,,10000,
Taiyo Yuden,UMK105BJ224KV-F,3000,1,,10,,100,,1000,,10000,
Taiyo Yuden,UMK105B7222KVHF,7400,1,0.0038,10,0.0038,100,0.0038,1000,0.0028,10000,0.0024
Taiyo Yuden,UMK105B7104KVHF,3000,1,,10,,100,,1000,,10000,
Taiyo Yuden,UMK063BJ103KP-F,3000,1,,10,,100,,1000,,10000,
Taiyo Yuden,UMJ107BB7104KAHT,3000,1,,10,,100,,1000,,10000,
ROHM Semicon,UMG8NTR,3000,1,,10,,100,,1000,,10000,
ROHM Semiconductor,UMG8NTR,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,ULQ2804A,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,ULQ2803A,3000,1,1.5725,10,1.201,100,1.064,1000,1.0189,10000,1.0189
STMicroelectronics,ULQ2003D1013TRY,3000,1,0.2629,10,0.1951,100,0.1701,1000,0.1618,10000,0.1618
STMicroelectronics,ULQ2003D1013TR,3000,1,0.3367,10,0.2694,100,0.2447,1000,0.2365,10000,0.2365
Texas Instruments,ULQ2003ATDRQ1,3000,1,0.4725,10,0.3679,100,0.33,1000,0.3174,10000,0.3174
Texas Instruments,ULQ2003ATDRG4Q1,3000,1,0.5717,10,0.4346,100,0.3859,1000,0.3697,10000,0.3697
Texas Instruments,ULQ2003AQDRQ1,25972,1,0.5482,10,0.4004,100,0.3463,1000,0.3282,10000,0.3282
Texas Instruments,ULQ2003ADR,3000,1,0.4653,10,0.3643,100,0.3264,1000,0.3138,10000,0.3138
"Rochester Electronics, LLC",ULN2804A,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,ULN2804A,3000,1,,10,,100,,1000,,10000,
HTC Korea TAEJIN Tech,ULN2803AN,3000,1,0.6132,10,0.4923,100,0.4473,1000,0.431,10000,0.431
"Rochester Electronics, LLC",ULN2803AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,ULN2803AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,ULN2803ADWR,3000,1,,10,,100,,1000,,10000,
CKS,ULN2803A,3000,1,,10,,100,,1000,,10000,
Mixic,ULN2803A,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,ULN2803A,51211,1,0.3787,10,0.2777,100,0.2417,1000,0.2291,10000,0.2291
Gcore,ULN2803,3000,1,,10,,100,,1000,,10000,
"Rochester Electronics, LLC",ULN2069B,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,ULN2069B,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,ULN2068B,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,ULN2067B,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,ULN2065B,3000,1,2.5733,10,1.9458,100,1.715,1000,1.6374,10000,1.6374
STMicroelectronics,ULN2064B,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,ULN2004D1013TR,3000,1,0.2589,10,0.2072,100,0.1882,1000,0.1819,10000,0.1819
HTC Korea TAEJIN Tech,ULN2004AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,ULN2004AN,28544,1,0.3823,10,0.2777,100,0.2399,1000,0.2273,10000,0.2273
Texas Instruments,ULN2004ADR,3575,1,0.3697,10,0.2723,100,0.2363,1000,0.2255,10000,0.2255
STMicroelectronics,ULN2004A,3000,1,0.3578,10,0.2687,100,0.236,1000,0.2251,10000,0.2251
Texas Instruments,ULN2003V12PWR,11583,1,0.3769,10,0.2741,100,0.2381,1000,0.2255,10000,0.2255
Texas Instruments,ULN2003V12DR,3203,1,0.3841,10,0.2832,100,0.2453,1000,0.2345,10000,0.2345
Texas Instruments,ULN2003LVDR,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,ULN2003D1013TR,3000,1,0.2031,10,0.1599,100,0.135,1000,0.1274,10000,0.1274
Texas Instruments,ULN2003BDR,3931,1,0.404,10,0.2976,100,0.2597,1000,0.2471,10000,0.2471
Texas Instruments,ULN2003APWR,3000,1,,10,,100,,1000,,10000,
HTC Korea TAEJIN Tech,ULN2003AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,ULN2003AN,3000,1,0.4202,10,0.3084,100,0.2687,1000,0.2561,10000,0.2561
Texas Instruments,ULN2003AIPWR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,ULN2003AIN,3000,1,0.4815,10,0.3553,100,0.3102,1000,0.2958,10000,0.2958
Texas Instruments,ULN2003AIDR,8592,1,0.514,10,0.3769,100,0.3264,1000,0.3102,10000,0.3102
ON Semiconductor,ULN2003ADR2G,76370,1,0.2228,10,0.1728,100,0.1441,1000,0.1354,10000,0.1354
Texas Instruments,ULN2003ADR,8331,1,0.2134,10,0.1652,100,0.1375,1000,0.1291,10000,0.1291
HTC Korea TAEJIN Tech,ULN2003AD,3000,1,,10,,100,,1000,,10000,
Texas Instruments,ULN2003AD,3000,1,,10,,100,,1000,,10000,
Mixic,ULN2003A,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,ULN2003A,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,ULN2002D1013TR,3073,1,0.3315,10,0.251,100,0.2214,1000,0.2116,10000,0.2116
STMicroelectronics,ULN2001D1013TR,2681,1,0.3193,10,0.2555,100,0.2321,1000,0.2243,10000,0.2243
STMicroelectronics,ULN2001A,3000,1,0.5897,10,0.4491,100,0.3986,1000,0.3805,10000,0.3805
CUI Devices,UJ2-MIBV-4-SMT-TR-67,3000,1,,10,,100,,1000,,10000,
Nichicon,UHE1E101MED,3000,1,,10,,100,,1000,,10000,
ON Semiconductor,UF4007,3000,1,,10,,100,,1000,,10000,
SUNMATE Elec,UF4007,3000,1,,10,,100,,1000,,10000,
WEITRON TECHNOLOGY CO LTD,UDZS8.2B,3000,1,,10,,100,,1000,,10000,
WEITRON TECHNOLOGY CO LTD,UDZS5.1B,3000,1,,10,,100,,1000,,10000,
Allegro MicroSystems,UDN2981A-T,3000,1,,10,,100,,1000,,10000,
"Allegro MicroSystems, LLC",UDN2981A-T,3000,1,,10,,100,,1000,,10000,
Nichicon,UCY2D221MHD6,3000,1,,10,,100,,1000,,10000,
Nichicon,UCW1V470MCL1GS,3000,1,,10,,100,,1000,,10000,
Nichicon,UCW1V331MNL1GS,3000,1,,10,,100,,1000,,10000,
Nichicon,UCV1V681MNL1GS,3000,1,,10,,100,,1000,,10000,
Microchip Technology,UCS1002-2-BP,3000,1,2.3786,10,2.3173,100,1.7889,1000,1.7889,10000,1.7889
Nichicon,UCM1V561MNL1GS,3000,1,,10,,100,,1000,,10000,
Nichicon,UCM1E221MCL1GS,3000,1,,10,,100,,1000,,10000,
Nichicon,UCL1C102MNL1GS,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCD9090RGZT,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCD9081RHBR,3000,1,,10,,100,,1000,,10000,
Nichicon,UCD1J221MNQ1MS,3000,1,,10,,100,,1000,,10000,
Nichicon,UCD1H470MCL1GS,3000,1,,10,,100,,1000,,10000,
Nichicon,UCD1H101MNL1GS,3000,1,,10,,100,,1000,,10000,
"Rochester Electronics, LLC",UCC5606DP,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC5606DP,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC38C43DR,3000,1,2.1333,10,2.081,100,2.0089,1000,2.0089,10000,2.0089
Texas Instruments,UCC38C40DR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC3895PWTR,3000,1,3.8032,10,3.282,100,3.0909,1000,2.9971,10000,2.9971
Texas Instruments,UCC3895DWTR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC384DP-ADJ,3000,1,9.9325,10,8.6558,100,8.1869,1000,7.9543,10000,7.9543
Texas Instruments,UCC3804DTR,3000,1,3.2694,10,2.8114,100,2.6437,1000,2.5589,10000,2.5589
Texas Instruments,UCC37322P,3000,1,3.255,10,2.4471,100,2.1496,1000,2.0504,10000,2.0504
Texas Instruments,UCC37322D,3000,1,2.7302,10,2.0251,100,1.7673,1000,1.6807,10000,1.6807
Texas Instruments,UCC2946D,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC29002DGKR,3000,1,3.0764,10,2.6527,100,2.4958,1000,2.4182,10000,2.4182
Texas Instruments,UCC28C45DR,3000,1,1.87,10,1.3759,100,1.1956,1000,1.1361,10000,1.1361
Texas Instruments,UCC28C44DR,3000,1,1.1271,10,0.8296,100,0.7214,1000,0.6853,10000,0.6853
Texas Instruments,UCC28C44D,3000,1,2.1099,10,2.0594,100,1.9927,1000,1.9927,10000,1.9927
Texas Instruments,UCC28C43DR,3000,1,1.7204,10,1.2677,100,1.1,1000,1.0459,10000,1.0459
Texas Instruments,UCC28C43DGK,3000,1,3.264,10,2.4615,100,2.1676,1000,2.0702,10000,2.0702
Texas Instruments,UCC28C42DR,3205,1,1.2984,10,0.9468,100,0.8169,1000,0.7755,10000,0.7755
Texas Instruments,UCC2897ARGPT,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC2897ARGPR,3000,1,3.1269,10,2.3425,100,2.054,1000,1.9584,10000,1.9584
Texas Instruments,UCC2897APWR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC2895DW,3000,1,6.371,10,5.4982,100,5.1791,1000,5.0204,10000,5.0204
Texas Instruments,UCC28950PWR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC28950PW,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC2893DR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC28880DR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC28811DR,3000,1,2.0143,10,1.5202,100,1.3381,1000,1.2786,10000,1.2786
Texas Instruments,UCC28810DR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC28740DR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC28710DR,3000,1,2.1676,10,1.605,100,1.3976,1000,1.3291,10000,1.3291
Texas Instruments,UCC28700DBVR,3000,1,0.8963,10,0.66,100,0.5717,1000,0.5446,10000,0.5446
Texas Instruments,UCC28600DR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC28180DR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC2813DTR-3,3000,1,4.1891,10,3.2694,100,3.1594,1000,3.1594,10000,3.1594
Texas Instruments,UCC2813DTR-1,3000,1,5.8571,10,5.1051,100,4.8274,1000,4.6904,10000,4.6904
Texas Instruments,UCC2813DTR-0,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC2813D-4,3000,1,3.7599,10,3.2676,100,3.0855,1000,2.9953,10000,2.9953
Texas Instruments,UCC2809PTR-1,3000,1,4.364,10,3.4064,100,3.291,1000,3.291,10000,3.291
Texas Instruments,UCC28070QPWRQ1,3000,1,5.794,10,5.06,100,4.7896,1000,4.6561,10000,4.6561
Texas Instruments,UCC28070PWR,3000,1,2.4958,10,1.8196,100,1.5707,1000,1.4896,10000,1.4896
Texas Instruments,UCC28070DWR,3000,1,2.6887,10,2.0991,100,1.8827,1000,1.8105,10000,1.8105
Texas Instruments,UCC2806DWTR,3000,1,7.5504,10,6.5171,100,6.1366,1000,5.9491,10000,5.9491
Texas Instruments,UCC28061DR,3000,1,4.0123,10,3.4569,100,3.2532,1000,3.1522,10000,3.1522
Texas Instruments,UCC28056BDBVR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC2804DTR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC2803DTR,3000,1,2.4453,10,1.7997,100,1.5635,1000,1.4859,10000,1.4859
Texas Instruments,UCC2802DTR,3000,1,5.125,10,4.4397,100,4.1873,1000,4.0628,10000,4.0628
Texas Instruments,UCC28019ADR,3000,1,3.7004,10,2.7374,100,2.3858,1000,2.2686,10000,2.2686
Texas Instruments,UCC2800DTR,3000,1,3.8933,10,3.401,100,3.2189,1000,3.1305,10000,3.1305
Texas Instruments,UCC27712DR,3000,1,1.0604,10,0.7809,100,0.6781,1000,0.6456,10000,0.6456
Texas Instruments,UCC27611DRVT,3000,1,1.9602,10,1.43,100,1.2353,1000,1.1704,10000,1.1704
Texas Instruments,UCC27537DBVR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27533DBVR,3000,1,0.9251,10,0.7051,100,0.624,1000,0.5969,10000,0.5969
Texas Instruments,UCC27528DR,3000,1,3.3217,10,2.5066,100,2.2073,1000,2.1081,10000,2.1081
Texas Instruments,UCC27524DR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27524DGNR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27524D,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27524ADR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27523D,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27519DBVR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27517DBVR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27511DBVT,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27511DBVR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27511AQDBVRQ1,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27425DGN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27424DR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27325DGN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27324DR,3000,1,1.2822,10,0.9341,100,0.8043,1000,0.7628,10000,0.7628
Texas Instruments,UCC27324DGNR,3000,1,1.1325,10,0.835,100,0.725,1000,0.6889,10000,0.6889
Texas Instruments,UCC27322DGNR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27321QDRQ1,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27321DR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27211DRMT,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27211DDAR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27211ADRMT,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27201DR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27201DDAR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC27200DR,3000,1,2.7915,10,2.0486,100,1.7745,1000,1.6843,10000,1.6843
Texas Instruments,UCC27200D,3000,1,3.6228,10,2.723,100,2.393,1000,2.283,10000,2.283
Texas Instruments,UCC25710DWR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC25600DR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC25600D,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC24610DR,3000,1,1.2641,10,0.9305,100,0.8079,1000,0.7682,10000,0.7682
Texas Instruments,UCC21520DWR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC21520ADWR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC21222QDRQ1,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UCC21222QDQ1,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3906DW,3000,1,16.601,10,16.1755,100,9.7648,1000,9.7648,10000,9.7648
Texas Instruments,UC3865DW,3000,1,11.7358,10,10.1777,100,9.6061,1000,9.323,10000,9.323
Texas Instruments,UC3861DW,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3854DWTR,3000,1,4.0105,10,3.4786,100,3.282,1000,3.1846,10000,3.1846
Texas Instruments,UC3854AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3846N,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3846DWTR,3000,1,1.5581,10,1.1361,100,0.981,1000,0.9305,10000,0.9305
ON Semiconductor,UC3845BN,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,UC3845BN,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,UC3845BD1013TR,3000,1,0.4905,10,0.3859,100,0.3463,1000,0.3337,10000,0.3337
Texas Instruments,UC3845AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3845AD8TR,3000,1,0.7484,10,0.5464,100,0.4707,1000,0.4473,10000,0.4473
STMicroelectronics,UC3844BD1013TR,3000,1,0.323,10,0.2581,100,0.2342,1000,0.2263,10000,0.2263
STMicroelectronics,UC3844AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3844AN,3000,1,1.5076,10,1.1307,100,0.9937,1000,0.9468,10000,0.9468
Texas Instruments,UC3844AD8,3000,1,2.2397,10,2.1982,100,2.0197,1000,2.0197,10000,2.0197
HGSEMI,UC3843N,3000,1,0.2781,10,0.2105,100,0.1857,1000,0.1775,10000,0.1775
ON Semiconductor,UC3843N,3000,1,,10,,100,,1000,,10000,
"Rochester Electronics, LLC",UC3843N,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3843N,3000,1,,10,,100,,1000,,10000,
ON Semiconductor,UC3843BN,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,UC3843BN,3000,1,0.3822,10,0.3058,100,0.2778,1000,0.2684,10000,0.2684
STMicroelectronics,UC3843BD1013TR,3000,1,,10,,100,,1000,,10000,
ON Semiconductor,UC3843AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3843AN,3000,1,1.5905,10,1.1433,100,0.9792,1000,0.9233,10000,0.9233
ON Semiconductor,UC3842BN,3000,1,,10,,100,,1000,,10000,
"Rochester Electronics, LLC",UC3842BN,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,UC3842BN,3000,1,0.2932,10,0.233,100,0.2109,1000,0.2035,10000,0.2035
STMicroelectronics,UC3842BD1013TR,3000,1,,10,,100,,1000,,10000,
ON Semiconductor,UC3842AN,3000,1,,10,,100,,1000,,10000,
"Rochester Electronics, LLC",UC3842AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3842AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3842ADTR,3000,1,1.3363,10,1.3038,100,1.2028,1000,1.2028,10000,1.2028
Texas Instruments,UC3842AD8TR,3172,1,1.0586,10,0.7791,100,0.6763,1000,0.6438,10000,0.6438
Texas Instruments,UC3825DWTR,3000,1,2.9376,10,2.5355,100,2.3876,1000,2.3155,10000,2.3155
Texas Instruments,UC3825DW,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3825ADWTR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3709N,3000,1,12.0279,10,10.3815,100,9.7756,1000,9.4763,10000,9.4763
Texas Instruments,UC3705N,3000,1,18.1068,10,15.6651,100,14.7689,1000,14.3235,10000,14.3235
Texas Instruments,UC3638DW,3000,1,13.5968,10,11.7628,100,11.0902,1000,10.7548,10000,10.7548
Texas Instruments,UC3573D,3000,1,4.2522,10,4.1422,100,3.1973,1000,3.1973,10000,3.1973
Texas Instruments,UC3526AN,3000,1,2.7122,10,2.3407,100,2.2037,1000,2.1369,10000,2.1369
Texas Instruments,UC3525ADWTR,3000,1,,10,,100,,1000,,10000,
"Rochester Electronics, LLC",UC3524DTR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC3524DTR,3000,1,,10,,100,,1000,,10000,
Amphenol LTW,UC-31PFFH-QF7001,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC2906N,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC2856DW,3000,1,8.6504,10,7.5017,100,7.0815,1000,6.8705,10000,6.8705
Texas Instruments,UC2846DWTR,3000,1,2.631,10,2.2632,100,2.1279,1000,2.0612,10000,2.0612
ON Semiconductor,UC2845N,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC2845N,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,UC2845BN,3000,1,0.6655,10,0.4923,100,0.4292,1000,0.4076,10000,0.4076
ON Semiconductor,UC2845BD1R2G,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,UC2845BD1013TR,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC2845AQD8R,3492,1,1.0802,10,0.7881,100,0.6799,1000,0.6456,10000,0.6456
Texas Instruments,UC2844D8TR,3000,1,1.1776,10,0.88,100,0.7718,1000,0.7358,10000,0.7358
STMicroelectronics,UC2844BD1013TR,3517,1,0.7899,10,0.5915,100,0.5194,1000,0.4941,10000,0.4941
STMicroelectronics,UC2844AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC2844AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC2844AD8TR,3000,1,1.0856,10,0.8296,100,0.734,1000,0.7033,10000,0.7033
"Rochester Electronics, LLC",UC2843BN,3000,1,,10,,100,,1000,,10000,
STMicroelectronics,UC2843BN,3000,1,,10,,100,,1000,,10000,
ON Semiconductor,UC2843AN,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UC2843AN,3000,1,1.632,10,1.201,100,1.0441,1000,0.9918,10000,0.9918
Texas Instruments,UC2843AD8TR,3000,1,1.3922,10,1.0838,100,0.9684,1000,0.9323,10000,0.9323
Texas Instruments,UC2842AD8TR,3000,1,1.4174,10,1.1018,100,0.9864,1000,0.9486,10000,0.9486
Texas Instruments,UC2825DW,3000,1,6.4991,10,5.592,100,5.2566,1000,5.0925,10000,5.0925
Texas Instruments,UC28025DWR,3000,1,2.8528,10,2.4633,100,2.3191,1000,2.2487,10000,2.2487
Texas Instruments,UC2525ADWTR,3000,1,2.1405,10,1.6518,100,1.4715,1000,1.412,10000,1.412
Nichicon,UBT1J101MPD1TD,3000,1,0.395,10,0.3048,100,0.2723,1000,0.2615,10000,0.2615
Nichicon,UBC1H470MNS1GS,3000,1,,10,,100,,1000,,10000,
KEMET,UB2-12NU-L,3000,1,,10,,100,,1000,,10000,
KEMET,UB2-12NU,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UAF42AU,3000,1,,10,,100,,1000,,10000,
Texas Instruments,UA9638CP,3000,1,0.972,10,0.7268,100,0.6366,1000,0.6059,10000,0.6059
Texas Instruments,UA9638CDR,2794,1,0.5933,10,0.4328,100,0.3733,1000,0.3553,10000,0.3553
